0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.000000014901161194e-01,1.000000014901161194e-01
1.000000014901161194e-01,1.000000014901161194e-01
1.000000014901161194e-01,1.000000014901161194e-01
1.000000014901161194e-01,1.000000014901161194e-01
1.000000014901161194e-01,1.000000014901161194e-01
-1.999999582767486572e-02,-1.999999582767486572e-02
-1.999999582767486572e-02,-1.999999582767486572e-02
-1.999999582767486572e-02,-1.999999582767486572e-02
-1.999999582767486572e-02,-1.999999582767486572e-02
-1.999999582767486572e-02,-1.999999582767486572e-02
8.400000631809234619e-02,8.400000631809234619e-02
8.400000631809234619e-02,8.400000631809234619e-02
8.400000631809234619e-02,8.400000631809234619e-02
8.400000631809234619e-02,8.400000631809234619e-02
8.400000631809234619e-02,8.400000631809234619e-02
-3.279999643564224243e-02,-3.279999643564224243e-02
-3.279999643564224243e-02,-3.279999643564224243e-02
-3.279999643564224243e-02,-3.279999643564224243e-02
-3.279999643564224243e-02,-3.279999643564224243e-02
-3.279999643564224243e-02,-3.279999643564224243e-02
-1.262400001287460327e-01,-1.262400001287460327e-01
-1.262400001287460327e-01,-1.262400001287460327e-01
-1.262400001287460327e-01,-1.262400001287460327e-01
-1.262400001287460327e-01,-1.262400001287460327e-01
-1.262400001287460327e-01,-1.262400001287460327e-01
-1.409920006990432739e-01,-1.409920006990432739e-01
-1.409920006990432739e-01,-1.409920006990432739e-01
-1.409920006990432739e-01,-1.409920006990432739e-01
-1.409920006990432739e-01,-1.409920006990432739e-01
-1.409920006990432739e-01,-1.409920006990432739e-01
8.720640093088150024e-02,8.720640093088150024e-02
8.720640093088150024e-02,8.720640093088150024e-02
8.720640093088150024e-02,8.720640093088150024e-02
8.720640093088150024e-02,8.720640093088150024e-02
8.720640093088150024e-02,8.720640093088150024e-02
-3.023488074541091919e-02,-3.023488074541091919e-02
-3.023488074541091919e-02,-3.023488074541091919e-02
-3.023488074541091919e-02,-3.023488074541091919e-02
-3.023488074541091919e-02,-3.023488074541091919e-02
-3.023488074541091919e-02,-3.023488074541091919e-02
2.758121192455291748e-01,2.758121192455291748e-01
2.758121192455291748e-01,2.758121192455291748e-01
2.758121192455291748e-01,2.758121192455291748e-01
2.758121192455291748e-01,2.758121192455291748e-01
2.758121192455291748e-01,2.758121192455291748e-01
3.206497132778167725e-01,3.206497132778167725e-01
3.206497132778167725e-01,3.206497132778167725e-01
3.206497132778167725e-01,3.206497132778167725e-01
3.206497132778167725e-01,3.206497132778167725e-01
3.206497132778167725e-01,3.206497132778167725e-01
1.565197706222534180e-01,1.565197706222534180e-01
1.565197706222534180e-01,1.565197706222534180e-01
1.565197706222534180e-01,1.565197706222534180e-01
1.565197706222534180e-01,1.565197706222534180e-01
1.565197706222534180e-01,1.565197706222534180e-01
-7.478418946266174316e-02,-7.478418946266174316e-02
-7.478418946266174316e-02,-7.478418946266174316e-02
-7.478418946266174316e-02,-7.478418946266174316e-02
-7.478418946266174316e-02,-7.478418946266174316e-02
-7.478418946266174316e-02,-7.478418946266174316e-02
4.017264768481254578e-02,4.017264768481254578e-02
4.017264768481254578e-02,4.017264768481254578e-02
4.017264768481254578e-02,4.017264768481254578e-02
4.017264768481254578e-02,4.017264768481254578e-02
4.017264768481254578e-02,4.017264768481254578e-02
1.321381181478500366e-01,1.321381181478500366e-01
1.321381181478500366e-01,1.321381181478500366e-01
1.321381181478500366e-01,1.321381181478500366e-01
1.321381181478500366e-01,1.321381181478500366e-01
1.321381181478500366e-01,1.321381181478500366e-01
5.710497498512268066e-03,5.710497498512268066e-03
5.710497498512268066e-03,5.710497498512268066e-03
5.710497498512268066e-03,5.710497498512268066e-03
5.710497498512268066e-03,5.710497498512268066e-03
5.710497498512268066e-03,5.710497498512268066e-03
2.045684009790420532e-01,2.045684009790420532e-01
2.045684009790420532e-01,2.045684009790420532e-01
2.045684009790420532e-01,2.045684009790420532e-01
2.045684009790420532e-01,2.045684009790420532e-01
2.045684009790420532e-01,2.045684009790420532e-01
2.636547386646270752e-01,2.636547386646270752e-01
2.636547386646270752e-01,2.636547386646270752e-01
2.636547386646270752e-01,2.636547386646270752e-01
2.636547386646270752e-01,2.636547386646270752e-01
2.636547386646270752e-01,2.636547386646270752e-01
