0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-1.000000014901161194e-01,-1.000000014901161194e-01
-1.000000014901161194e-01,-1.000000014901161194e-01
-1.000000014901161194e-01,-1.000000014901161194e-01
-1.000000014901161194e-01,-1.000000014901161194e-01
-1.000000014901161194e-01,-1.000000014901161194e-01
-1.800000071525573730e-01,-1.800000071525573730e-01
-1.800000071525573730e-01,-1.800000071525573730e-01
-1.800000071525573730e-01,-1.800000071525573730e-01
-1.800000071525573730e-01,-1.800000071525573730e-01
-1.800000071525573730e-01,-1.800000071525573730e-01
-1.040000021457672119e-01,-1.040000021457672119e-01
-1.040000021457672119e-01,-1.040000021457672119e-01
-1.040000021457672119e-01,-1.040000021457672119e-01
-1.040000021457672119e-01,-1.040000021457672119e-01
-1.040000021457672119e-01,-1.040000021457672119e-01
1.680000126361846924e-02,1.680000126361846924e-02
1.680000126361846924e-02,1.680000126361846924e-02
1.680000126361846924e-02,1.680000126361846924e-02
1.680000126361846924e-02,1.680000126361846924e-02
1.680000126361846924e-02,1.680000126361846924e-02
-8.656000345945358276e-02,-1.265600025653839111e-01
-8.656000345945358276e-02,-1.265600025653839111e-01
-8.656000345945358276e-02,-1.265600025653839111e-01
-8.656000345945358276e-02,-1.265600025653839111e-01
-8.656000345945358276e-02,-1.265600025653839111e-01
-1.692480146884918213e-01,-2.012480050325393677e-01
-1.692480146884918213e-01,-2.012480050325393677e-01
-1.692480146884918213e-01,-2.012480050325393677e-01
-1.692480146884918213e-01,-2.012480050325393677e-01
-1.692480146884918213e-01,-2.012480050325393677e-01
-1.153984144330024719e-01,-1.409984081983566284e-01
-1.153984144330024719e-01,-1.409984081983566284e-01
-1.153984144330024719e-01,-1.409984081983566284e-01
-1.153984144330024719e-01,-1.409984081983566284e-01
-1.153984144330024719e-01,-1.409984081983566284e-01
-2.923187315464019775e-01,-3.127987384796142578e-01
-2.923187315464019775e-01,-3.127987384796142578e-01
-2.923187315464019775e-01,-3.127987384796142578e-01
-2.923187315464019775e-01,-3.127987384796142578e-01
-2.923187315464019775e-01,-3.127987384796142578e-01
-1.738549917936325073e-01,-1.902389824390411377e-01
-1.738549917936325073e-01,-1.902389824390411377e-01
-1.738549917936325073e-01,-1.902389824390411377e-01
-1.738549917936325073e-01,-1.902389824390411377e-01
-1.738549917936325073e-01,-1.902389824390411377e-01
-3.908399492502212524e-02,-5.219119042158126831e-02
-3.908399492502212524e-02,-5.219119042158126831e-02
-3.908399492502212524e-02,-5.219119042158126831e-02
-3.908399492502212524e-02,-5.219119042158126831e-02
-3.908399492502212524e-02,-5.219119042158126831e-02
8.732806891202926636e-03,-1.752950251102447510e-03
8.732806891202926636e-03,-1.752950251102447510e-03
8.732806891202926636e-03,-1.752950251102447510e-03
8.732806891202926636e-03,-1.752950251102447510e-03
8.732806891202926636e-03,-1.752950251102447510e-03
2.069862484931945801e-01,1.985976397991180420e-01
2.069862484931945801e-01,1.985976397991180420e-01
2.069862484931945801e-01,1.985976397991180420e-01
2.069862484931945801e-01,1.985976397991180420e-01
2.069862484931945801e-01,1.985976397991180420e-01
2.055890113115310669e-01,1.988781243562698364e-01
2.055890113115310669e-01,1.988781243562698364e-01
2.055890113115310669e-01,1.988781243562698364e-01
2.055890113115310669e-01,1.988781243562698364e-01
2.055890113115310669e-01,1.988781243562698364e-01
6.447120755910873413e-02,5.910249799489974976e-02
6.447120755910873413e-02,5.910249799489974976e-02
6.447120755910873413e-02,5.910249799489974976e-02
6.447120755910873413e-02,5.910249799489974976e-02
6.447120755910873413e-02,5.910249799489974976e-02
1.157696545124053955e-02,8.728200197219848633e-02
1.157696545124053955e-02,8.728200197219848633e-02
1.157696545124053955e-02,8.728200197219848633e-02
1.157696545124053955e-02,8.728200197219848633e-02
1.157696545124053955e-02,8.728200197219848633e-02
1.092615723609924316e-01,1.698256134986877441e-01
1.092615723609924316e-01,1.698256134986877441e-01
1.092615723609924316e-01,1.698256134986877441e-01
1.092615723609924316e-01,1.698256134986877441e-01
1.092615723609924316e-01,1.698256134986877441e-01
1.874092519283294678e-01,2.358604967594146729e-01
1.874092519283294678e-01,2.358604967594146729e-01
1.874092519283294678e-01,2.358604967594146729e-01
1.874092519283294678e-01,2.358604967594146729e-01
